Device Name,Entity ID,Domain,Area
Taylor Ring-649a636870AB (Wireless) Download Rate,sensor.taylor_ring_649a636870ab_wireless_download_rate,sensor,Unassigned
Taylor Ring-649a636870AB (Wireless) Upload Rate,sensor.taylor_ring_649a636870ab_wireless_upload_rate,sensor,Unassigned
Taylor KS230 - Great Room Light Switch (Wireless) IP Address,sensor.taylor_ks230_great_room_light_switch_wireless_ip_address,sensor,Unassigned
Taylor KS230 - Great Room Light Switch (Wireless) Last Active,sensor.taylor_ks230_great_room_light_switch_wireless_last_active,sensor,Unassigned
Taylor KS230 - Great Room Light Switch (Wireless) Signal Strength,sensor.taylor_ks230_great_room_light_switch_wireless_signal_strength,sensor,Unassigned
Taylor KS230 - Great Room Light Switch (Wireless) Download Rate,sensor.taylor_ks230_great_room_light_switch_wireless_download_rate,sensor,Unassigned
Taylor KS230 - Great Room Light Switch (Wireless) Upload Rate,sensor.taylor_ks230_great_room_light_switch_wireless_upload_rate,sensor,Unassigned
Taylor 5c:47:5e:8e:2d:00 (Wireless) IP Address,sensor.taylor_5c_47_5e_8e_2d_00_wireless_ip_address,sensor,Unassigned
Taylor 5c:47:5e:8e:2d:00 (Wireless) Last Active,sensor.taylor_5c_47_5e_8e_2d_00_wireless_last_active,sensor,Unassigned
Taylor 5c:47:5e:8e:2d:00 (Wireless) Signal Strength,sensor.taylor_5c_47_5e_8e_2d_00_wireless_signal_strength,sensor,Unassigned
Taylor 5c:47:5e:8e:2d:00 (Wireless) Download Rate,sensor.taylor_5c_47_5e_8e_2d_00_wireless_download_rate,sensor,Unassigned
Taylor 5c:47:5e:8e:2d:00 (Wireless) Upload Rate,sensor.taylor_5c_47_5e_8e_2d_00_wireless_upload_rate,sensor,Unassigned
Taylor Sonos-38420B3CD790 (Wireless) IP Address,sensor.taylor_sonos_38420b3cd790_wireless_ip_address,sensor,Unassigned
Taylor Sonos-38420B3CD790 (Wireless) Last Active,sensor.taylor_sonos_38420b3cd790_wireless_last_active,sensor,Unassigned
Taylor Sonos-38420B3CD790 (Wireless) Signal Strength,sensor.taylor_sonos_38420b3cd790_wireless_signal_strength,sensor,Unassigned
Taylor Sonos-38420B3CD790 (Wireless) Download Rate,sensor.taylor_sonos_38420b3cd790_wireless_download_rate,sensor,Unassigned
Taylor Sonos-38420B3CD790 (Wireless) Upload Rate,sensor.taylor_sonos_38420b3cd790_wireless_upload_rate,sensor,Unassigned
Taylor S505 - Ulrich’s Closet Switch (Wireless) IP Address,sensor.taylor_s505_ulrichs_closet_switch_wireless_ip_address,sensor,Ulrich's Room
Taylor S505 - Ulrich’s Closet Switch (Wireless) Last Active,sensor.taylor_s505_ulrichs_closet_switch_wireless_last_active,sensor,Ulrich's Room
Taylor S505 - Ulrich’s Closet Switch (Wireless) Signal Strength,sensor.taylor_s505_ulrichs_closet_switch_wireless_signal_strength,sensor,Ulrich's Room
Taylor S505 - Ulrich’s Closet Switch (Wireless) Download Rate,sensor.taylor_s505_ulrichs_closet_switch_wireless_download_rate,sensor,Ulrich's Room
Taylor S505 - Ulrich’s Closet Switch (Wireless) Upload Rate,sensor.taylor_s505_ulrichs_closet_switch_wireless_upload_rate,sensor,Ulrich's Room
Taylor lwip0 (Wireless) IP Address,sensor.taylor_lwip0_wireless_ip_address,sensor,Unassigned
Taylor lwip0 (Wireless) Last Active,sensor.taylor_lwip0_wireless_last_active,sensor,Unassigned
Taylor lwip0 (Wireless) Signal Strength,sensor.taylor_lwip0_wireless_signal_strength,sensor,Unassigned
Taylor lwip0 (Wireless) Download Rate,sensor.taylor_lwip0_wireless_download_rate,sensor,Unassigned
Taylor lwip0 (Wireless) Upload Rate,sensor.taylor_lwip0_wireless_upload_rate,sensor,Unassigned
Taylor HomePod - Basement Bathroom (Wireless) IP Address,sensor.taylor_homepod_basement_bathroom_wireless_ip_address,sensor,Main Bathroom
Taylor HomePod - Basement Bathroom (Wireless) Last Active,sensor.taylor_homepod_basement_bathroom_wireless_last_active,sensor,Main Bathroom
Taylor HomePod - Basement Bathroom (Wireless) Signal Strength,sensor.taylor_homepod_basement_bathroom_wireless_signal_strength,sensor,Main Bathroom
Taylor HomePod - Basement Bathroom (Wireless) Download Rate,sensor.taylor_homepod_basement_bathroom_wireless_download_rate,sensor,Main Bathroom
Taylor HomePod - Basement Bathroom (Wireless) Upload Rate,sensor.taylor_homepod_basement_bathroom_wireless_upload_rate,sensor,Main Bathroom
Taylor S505D - Office Light (Wireless) IP Address,sensor.taylor_s505d_office_light_wireless_ip_address,sensor,Office
Taylor S505D - Office Light (Wireless) Last Active,sensor.taylor_s505d_office_light_wireless_last_active,sensor,Office
Taylor S505D - Office Light (Wireless) Signal Strength,sensor.taylor_s505d_office_light_wireless_signal_strength,sensor,Office
Taylor S505D - Office Light (Wireless) Download Rate,sensor.taylor_s505d_office_light_wireless_download_rate,sensor,Office
Taylor S505D - Office Light (Wireless) Upload Rate,sensor.taylor_s505d_office_light_wireless_upload_rate,sensor,Office
Taylor iPhone 16 Pro Max - Steve (Wireless) IP Address,sensor.taylor_iphone_16_pro_max_steve_wireless_ip_address,sensor,Unassigned
Taylor iPhone 16 Pro Max - Steve (Wireless) Last Active,sensor.taylor_iphone_16_pro_max_steve_wireless_last_active,sensor,Unassigned
Taylor iPhone 16 Pro Max - Steve (Wireless) Signal Strength,sensor.taylor_iphone_16_pro_max_steve_wireless_signal_strength,sensor,Unassigned
Taylor iPhone 16 Pro Max - Steve (Wireless) Download Rate,sensor.taylor_iphone_16_pro_max_steve_wireless_download_rate,sensor,Unassigned
Taylor iPhone 16 Pro Max - Steve (Wireless) Upload Rate,sensor.taylor_iphone_16_pro_max_steve_wireless_upload_rate,sensor,Unassigned
Taylor S505D - Genevieve’s Light Switch (Wireless) IP Address,sensor.taylor_s505d_genevieves_light_switch_wireless_ip_address,sensor,Genevieve's Room
Taylor S505D - Genevieve’s Light Switch (Wireless) Last Active,sensor.taylor_s505d_genevieves_light_switch_wireless_last_active,sensor,Genevieve's Room
Taylor S505D - Genevieve’s Light Switch (Wireless) Signal Strength,sensor.taylor_s505d_genevieves_light_switch_wireless_signal_strength,sensor,Genevieve's Room
Taylor S505D - Genevieve’s Light Switch (Wireless) Download Rate,sensor.taylor_s505d_genevieves_light_switch_wireless_download_rate,sensor,Genevieve's Room
Taylor S505D - Genevieve’s Light Switch (Wireless) Upload Rate,sensor.taylor_s505d_genevieves_light_switch_wireless_upload_rate,sensor,Genevieve's Room
Taylor Genie Garage Door Opener (Wireless) IP Address,sensor.taylor_genie_garage_door_opener_wireless_ip_address,sensor,Garage
Taylor Genie Garage Door Opener (Wireless) Last Active,sensor.taylor_genie_garage_door_opener_wireless_last_active,sensor,Garage
Taylor Genie Garage Door Opener (Wireless) Signal Strength,sensor.taylor_genie_garage_door_opener_wireless_signal_strength,sensor,Garage
Taylor Genie Garage Door Opener (Wireless) Download Rate,sensor.taylor_genie_garage_door_opener_wireless_download_rate,sensor,Garage
Taylor Genie Garage Door Opener (Wireless) Upload Rate,sensor.taylor_genie_garage_door_opener_wireless_upload_rate,sensor,Garage
Taylor KS230 - Hallway Light Switch (Wireless) IP Address,sensor.taylor_ks230_hallway_light_switch_wireless_ip_address,sensor,Hallway
Taylor KS230 - Hallway Light Switch (Wireless) Last Active,sensor.taylor_ks230_hallway_light_switch_wireless_last_active,sensor,Hallway
Taylor KS230 - Hallway Light Switch (Wireless) Signal Strength,sensor.taylor_ks230_hallway_light_switch_wireless_signal_strength,sensor,Hallway
Taylor KS230 - Hallway Light Switch (Wireless) Download Rate,sensor.taylor_ks230_hallway_light_switch_wireless_download_rate,sensor,Hallway
Taylor KS230 - Hallway Light Switch (Wireless) Upload Rate,sensor.taylor_ks230_hallway_light_switch_wireless_upload_rate,sensor,Hallway
Taylor S505D - Front Door Outside Light Switch (Wireless) IP Address,sensor.taylor_s505d_front_door_outside_light_switch_wireless_ip_address,sensor,Front Door
Taylor S505D - Front Door Outside Light Switch (Wireless) Last Active,sensor.taylor_s505d_front_door_outside_light_switch_wireless_last_active,sensor,Front Door
Taylor S505D - Front Door Outside Light Switch (Wireless) Signal Strength,sensor.taylor_s505d_front_door_outside_light_switch_wireless_signal_strength,sensor,Front Door
Taylor S505D - Front Door Outside Light Switch (Wireless) Download Rate,sensor.taylor_s505d_front_door_outside_light_switch_wireless_download_rate,sensor,Front Door
Taylor S505D - Front Door Outside Light Switch (Wireless) Upload Rate,sensor.taylor_s505d_front_door_outside_light_switch_wireless_upload_rate,sensor,Front Door
Taylor Switchbot Hub (Wireless) IP Address,sensor.taylor_switchbot_hub_wireless_ip_address,sensor,Unassigned
Taylor Switchbot Hub (Wireless) Last Active,sensor.taylor_switchbot_hub_wireless_last_active,sensor,Unassigned
Taylor Switchbot Hub (Wireless) Signal Strength,sensor.taylor_switchbot_hub_wireless_signal_strength,sensor,Unassigned
Taylor Switchbot Hub (Wireless) Download Rate,sensor.taylor_switchbot_hub_wireless_download_rate,sensor,Unassigned
Taylor Switchbot Hub (Wireless) Upload Rate,sensor.taylor_switchbot_hub_wireless_upload_rate,sensor,Unassigned
Taylor 5c:47:5e:8e:0a:17 (Wireless) IP Address,sensor.taylor_5c_47_5e_8e_0a_17_wireless_ip_address,sensor,Unassigned
Taylor 5c:47:5e:8e:0a:17 (Wireless) Last Active,sensor.taylor_5c_47_5e_8e_0a_17_wireless_last_active,sensor,Unassigned
Taylor 5c:47:5e:8e:0a:17 (Wireless) Signal Strength,sensor.taylor_5c_47_5e_8e_0a_17_wireless_signal_strength,sensor,Unassigned
Taylor 5c:47:5e:8e:0a:17 (Wireless) Download Rate,sensor.taylor_5c_47_5e_8e_0a_17_wireless_download_rate,sensor,Unassigned
Taylor 5c:47:5e:8e:0a:17 (Wireless) Upload Rate,sensor.taylor_5c_47_5e_8e_0a_17_wireless_upload_rate,sensor,Unassigned
Taylor S505D - Coach Light Switch (Wireless) IP Address,sensor.taylor_s505d_coach_light_switch_wireless_ip_address,sensor,Unassigned
Taylor S505D - Coach Light Switch (Wireless) Last Active,sensor.taylor_s505d_coach_light_switch_wireless_last_active,sensor,Unassigned
Taylor S505D - Coach Light Switch (Wireless) Signal Strength,sensor.taylor_s505d_coach_light_switch_wireless_signal_strength,sensor,Unassigned
Taylor S505D - Coach Light Switch (Wireless) Download Rate,sensor.taylor_s505d_coach_light_switch_wireless_download_rate,sensor,Unassigned
Taylor S505D - Coach Light Switch (Wireless) Upload Rate,sensor.taylor_s505d_coach_light_switch_wireless_upload_rate,sensor,Unassigned
Taylor S505D - Owner’s Bathroom Shower (Wireless) IP Address,sensor.taylor_s505d_owners_bathroom_shower_wireless_ip_address,sensor,Main Bathroom
Taylor S505D - Owner’s Bathroom Shower (Wireless) Last Active,sensor.taylor_s505d_owners_bathroom_shower_wireless_last_active,sensor,Main Bathroom
Taylor S505D - Owner’s Bathroom Shower (Wireless) Signal Strength,sensor.taylor_s505d_owners_bathroom_shower_wireless_signal_strength,sensor,Main Bathroom
Taylor S505D - Owner’s Bathroom Shower (Wireless) Download Rate,sensor.taylor_s505d_owners_bathroom_shower_wireless_download_rate,sensor,Main Bathroom
Taylor S505D - Owner’s Bathroom Shower (Wireless) Upload Rate,sensor.taylor_s505d_owners_bathroom_shower_wireless_upload_rate,sensor,Main Bathroom
Taylor Steves-Mac-Studio (Wireless) IP Address,sensor.taylor_steves_mac_studio_wireless_ip_address,sensor,Unassigned
Taylor Steves-Mac-Studio (Wireless) Last Active,sensor.taylor_steves_mac_studio_wireless_last_active,sensor,Unassigned
Taylor Steves-Mac-Studio (Wireless) Signal Strength,sensor.taylor_steves_mac_studio_wireless_signal_strength,sensor,Unassigned
Taylor Steves-Mac-Studio (Wireless) Download Rate,sensor.taylor_steves_mac_studio_wireless_download_rate,sensor,Unassigned
Taylor Steves-Mac-Studio (Wireless) Upload Rate,sensor.taylor_steves_mac_studio_wireless_upload_rate,sensor,Unassigned
Taylor Apple TV - Great Room (Wireless) IP Address,sensor.taylor_apple_tv_great_room_wireless_ip_address,sensor,Unassigned
Taylor Apple TV - Great Room (Wireless) Last Active,sensor.taylor_apple_tv_great_room_wireless_last_active,sensor,Unassigned
Taylor Apple TV - Great Room (Wireless) Signal Strength,sensor.taylor_apple_tv_great_room_wireless_signal_strength,sensor,Unassigned
Taylor Apple TV - Great Room (Wireless) Download Rate,sensor.taylor_apple_tv_great_room_wireless_download_rate,sensor,Unassigned
Taylor Apple TV - Great Room (Wireless) Upload Rate,sensor.taylor_apple_tv_great_room_wireless_upload_rate,sensor,Unassigned
Taylor Sonos Arc (Wireless) IP Address,sensor.taylor_sonos_arc_sonos_ip_address,sensor,Unassigned
Taylor Sonos Arc (Wireless) Last Active,sensor.taylor_sonos_arc_sonos_last_active,sensor,Unassigned
Taylor Sonos Arc (Wireless) Signal Strength,sensor.taylor_sonos_arc_wireless_signal_strength,sensor,Unassigned
Taylor Sonos Arc (Wireless) Download Rate,sensor.taylor_sonos_arc_sonos_download_rate,sensor,Unassigned
Taylor Sonos Arc (Wireless) Upload Rate,sensor.taylor_sonos_arc_sonos_upload_rate,sensor,Unassigned
Taylor 38:7c:76:ae:66:bb (Wired) IP Address,sensor.taylor_38_7c_76_ae_66_bb_wired_ip_address,sensor,Unassigned
Taylor 38:7c:76:ae:66:bb (Wired) Last Active,sensor.taylor_38_7c_76_ae_66_bb_wired_last_active,sensor,Unassigned
Taylor 38:7c:76:ae:66:bb (Wired) Download Rate,sensor.taylor_38_7c_76_ae_66_bb_wired_download_rate,sensor,Unassigned
Taylor 38:7c:76:ae:66:bb (Wired) Upload Rate,sensor.taylor_38_7c_76_ae_66_bb_wired_upload_rate,sensor,Unassigned
Taylor GE_Light_07AB (Wireless) IP Address,sensor.taylor_ge_light_07ab_wireless_ip_address,sensor,Unassigned
Taylor GE_Light_07AB (Wireless) Last Active,sensor.taylor_ge_light_07ab_wireless_last_active,sensor,Unassigned
Taylor GE_Light_07AB (Wireless) Signal Strength,sensor.taylor_ge_light_07ab_wireless_signal_strength,sensor,Unassigned
Taylor GE_Light_07AB (Wireless) Download Rate,sensor.taylor_ge_light_07ab_wireless_download_rate,sensor,Unassigned
Taylor GE_Light_07AB (Wireless) Upload Rate,sensor.taylor_ge_light_07ab_wireless_upload_rate,sensor,Unassigned
Taylor Ring - Upstairs Cam (Wireless) IP Address,sensor.taylor_ring_upstairs_cam_wireless_ip_address,sensor,Unassigned
Taylor Ring - Upstairs Cam (Wireless) Last Active,sensor.taylor_ring_upstairs_cam_wireless_last_active,sensor,Unassigned
Taylor Ring - Upstairs Cam (Wireless) Signal Strength,sensor.taylor_ring_upstairs_cam_wireless_signal_strength,sensor,Unassigned
Taylor Ring - Upstairs Cam (Wireless) Download Rate,sensor.taylor_ring_upstairs_cam_wireless_download_rate,sensor,Unassigned
Taylor Ring - Upstairs Cam (Wireless) Upload Rate,sensor.taylor_ring_upstairs_cam_wireless_upload_rate,sensor,Unassigned
Taylor Apple TV - Genevieve (Wireless) IP Address,sensor.taylor_apple_tv_genevieve_wireless_ip_address,sensor,Genevieve's Room
Taylor Apple TV - Genevieve (Wireless) Last Active,sensor.taylor_apple_tv_genevieve_wireless_last_active,sensor,Genevieve's Room
Taylor Apple TV - Genevieve (Wireless) Signal Strength,sensor.taylor_apple_tv_genevieve_wireless_signal_strength,sensor,Genevieve's Room
Taylor Apple TV - Genevieve (Wireless) Download Rate,sensor.taylor_apple_tv_genevieve_wireless_download_rate,sensor,Genevieve's Room
Taylor Apple TV - Genevieve (Wireless) Upload Rate,sensor.taylor_apple_tv_genevieve_wireless_upload_rate,sensor,Genevieve's Room
Taylor S505 - Owner’s Closet Switch (Wireless) IP Address,sensor.taylor_s505_owners_closet_switch_wireless_ip_address,sensor,Unassigned
Taylor S505 - Owner’s Closet Switch (Wireless) Last Active,sensor.taylor_s505_owners_closet_switch_wireless_last_active,sensor,Unassigned
Taylor S505 - Owner’s Closet Switch (Wireless) Signal Strength,sensor.taylor_s505_owners_closet_switch_wireless_signal_strength,sensor,Unassigned
Taylor S505 - Owner’s Closet Switch (Wireless) Download Rate,sensor.taylor_s505_owners_closet_switch_wireless_download_rate,sensor,Unassigned
Taylor S505 - Owner’s Closet Switch (Wireless) Upload Rate,sensor.taylor_s505_owners_closet_switch_wireless_upload_rate,sensor,Unassigned
Taylor iPhone (Wireless) IP Address,sensor.taylor_iphone_wireless_ip_address,sensor,Unassigned
Taylor iPhone (Wireless) Last Active,sensor.taylor_iphone_wireless_last_active,sensor,Unassigned
Taylor iPhone (Wireless) Signal Strength,sensor.taylor_iphone_wireless_signal_strength,sensor,Unassigned
Taylor iPhone (Wireless) Download Rate,sensor.taylor_iphone_wireless_download_rate,sensor,Unassigned
Taylor iPhone (Wireless) Upload Rate,sensor.taylor_iphone_wireless_upload_rate,sensor,Unassigned
Taylor S505 - Laundry Light Switch (Wireless) IP Address,sensor.taylor_s505_laundry_light_switch_wireless_ip_address,sensor,Laundry Room
Taylor S505 - Laundry Light Switch (Wireless) Last Active,sensor.taylor_s505_laundry_light_switch_wireless_last_active,sensor,Laundry Room
Taylor S505 - Laundry Light Switch (Wireless) Signal Strength,sensor.taylor_s505_laundry_light_switch_wireless_signal_strength,sensor,Laundry Room
Taylor S505 - Laundry Light Switch (Wireless) Download Rate,sensor.taylor_s505_laundry_light_switch_wireless_download_rate,sensor,Laundry Room
Taylor S505 - Laundry Light Switch (Wireless) Upload Rate,sensor.taylor_s505_laundry_light_switch_wireless_upload_rate,sensor,Laundry Room
Taylor S505D - Basement Bathroom Light (Wireless) IP Address,sensor.taylor_s505d_basement_bathroom_light_wireless_ip_address,sensor,Main Bathroom
Taylor S505D - Basement Bathroom Light (Wireless) Last Active,sensor.taylor_s505d_basement_bathroom_light_wireless_last_active,sensor,Main Bathroom
Taylor S505D - Basement Bathroom Light (Wireless) Signal Strength,sensor.taylor_s505d_basement_bathroom_light_wireless_signal_strength,sensor,Main Bathroom
Taylor S505D - Basement Bathroom Light (Wireless) Download Rate,sensor.taylor_s505d_basement_bathroom_light_wireless_download_rate,sensor,Main Bathroom
Taylor S505D - Basement Bathroom Light (Wireless) Upload Rate,sensor.taylor_s505d_basement_bathroom_light_wireless_upload_rate,sensor,Main Bathroom
Taylor GE_Light_E407 (Wireless) IP Address,sensor.taylor_ge_light_e407_wireless_ip_address,sensor,Unassigned
Taylor GE_Light_E407 (Wireless) Last Active,sensor.taylor_ge_light_e407_wireless_last_active,sensor,Unassigned
Taylor GE_Light_E407 (Wireless) Signal Strength,sensor.taylor_ge_light_e407_wireless_signal_strength,sensor,Unassigned
Taylor GE_Light_E407 (Wireless) Download Rate,sensor.taylor_ge_light_e407_wireless_download_rate,sensor,Unassigned
Taylor GE_Light_E407 (Wireless) Upload Rate,sensor.taylor_ge_light_e407_wireless_upload_rate,sensor,Unassigned
Taylor Office Floor Lamp Left (Wireless) IP Address,sensor.taylor_office_floor_lamp_left_wireless_ip_address,sensor,Office
Taylor Office Floor Lamp Left (Wireless) Last Active,sensor.taylor_office_floor_lamp_left_wireless_last_active,sensor,Office
Taylor Office Floor Lamp Left (Wireless) Signal Strength,sensor.taylor_office_floor_lamp_left_wireless_signal_strength,sensor,Office
Taylor Office Floor Lamp Left (Wireless) Download Rate,sensor.taylor_office_floor_lamp_left_wireless_download_rate,sensor,Office
Taylor Office Floor Lamp Left (Wireless) Upload Rate,sensor.taylor_office_floor_lamp_left_wireless_upload_rate,sensor,Office
Taylor KS230 (Wireless) IP Address,sensor.taylor_ks230_wireless_ip_address,sensor,Unassigned
Taylor KS230 (Wireless) Last Active,sensor.taylor_ks230_wireless_last_active,sensor,Unassigned
Taylor KS230 (Wireless) Signal Strength,sensor.taylor_ks230_wireless_signal_strength,sensor,Unassigned
Taylor KS230 (Wireless) Download Rate,sensor.taylor_ks230_wireless_download_rate,sensor,Unassigned
Taylor KS230 (Wireless) Upload Rate,sensor.taylor_ks230_wireless_upload_rate,sensor,Unassigned
Taylor S505 - Genevieve’s Closet (Wireless) IP Address,sensor.taylor_s505_genevieves_closet_wireless_ip_address,sensor,Genevieve's Room
Taylor S505 - Genevieve’s Closet (Wireless) Last Active,sensor.taylor_s505_genevieves_closet_wireless_last_active,sensor,Genevieve's Room
Taylor S505 - Genevieve’s Closet (Wireless) Signal Strength,sensor.taylor_s505_genevieves_closet_wireless_signal_strength,sensor,Genevieve's Room
Taylor S505 - Genevieve’s Closet (Wireless) Download Rate,sensor.taylor_s505_genevieves_closet_wireless_download_rate,sensor,Genevieve's Room
Taylor S505 - Genevieve’s Closet (Wireless) Upload Rate,sensor.taylor_s505_genevieves_closet_wireless_upload_rate,sensor,Genevieve's Room
Taylor Steve’s Bedroom Fan (Wireless) IP Address,sensor.taylor_steves_bedroom_fan_wireless_ip_address,sensor,Owner's Bedroom
Taylor Steve’s Bedroom Fan (Wireless) Last Active,sensor.taylor_steves_bedroom_fan_wireless_last_active,sensor,Owner's Bedroom
Taylor Steve’s Bedroom Fan (Wireless) Signal Strength,sensor.taylor_steves_bedroom_fan_wireless_signal_strength,sensor,Owner's Bedroom
Taylor Steve’s Bedroom Fan (Wireless) Download Rate,sensor.taylor_steves_bedroom_fan_wireless_download_rate,sensor,Owner's Bedroom
Taylor Steve’s Bedroom Fan (Wireless) Upload Rate,sensor.taylor_steves_bedroom_fan_wireless_upload_rate,sensor,Owner's Bedroom
Taylor S505D - Deck Light 1 (Wireless) IP Address,sensor.taylor_s505d_deck_light_1_wireless_ip_address,sensor,Deck
Taylor S505D - Deck Light 1 (Wireless) Last Active,sensor.taylor_s505d_deck_light_1_wireless_last_active,sensor,Deck
Taylor S505D - Deck Light 1 (Wireless) Signal Strength,sensor.taylor_s505d_deck_light_1_wireless_signal_strength,sensor,Deck
Taylor S505D - Deck Light 1 (Wireless) Download Rate,sensor.taylor_s505d_deck_light_1_wireless_download_rate,sensor,Deck
Taylor S505D - Deck Light 1 (Wireless) Upload Rate,sensor.taylor_s505d_deck_light_1_wireless_upload_rate,sensor,Deck
Taylor Office Floor Lamp Right (Wireless) IP Address,sensor.taylor_office_floor_lamp_right_wireless_ip_address,sensor,Office
Taylor Office Floor Lamp Right (Wireless) Last Active,sensor.taylor_office_floor_lamp_right_wireless_last_active,sensor,Office
Taylor Office Floor Lamp Right (Wireless) Signal Strength,sensor.taylor_office_floor_lamp_right_wireless_signal_strength,sensor,Office
Taylor Office Floor Lamp Right (Wireless) Download Rate,sensor.taylor_office_floor_lamp_right_wireless_download_rate,sensor,Office
Taylor Office Floor Lamp Right (Wireless) Upload Rate,sensor.taylor_office_floor_lamp_right_wireless_upload_rate,sensor,Office
Taylor Dehumidifier (Wireless) IP Address,sensor.taylor_dehumidifier_wireless_ip_address,sensor,Unassigned
Taylor Dehumidifier (Wireless) Last Active,sensor.taylor_dehumidifier_wireless_last_active,sensor,Unassigned
Taylor Dehumidifier (Wireless) Signal Strength,sensor.taylor_dehumidifier_wireless_signal_strength,sensor,Unassigned
Taylor Dehumidifier (Wireless) Download Rate,sensor.taylor_dehumidifier_wireless_download_rate,sensor,Unassigned
Taylor Dehumidifier (Wireless) Upload Rate,sensor.taylor_dehumidifier_wireless_upload_rate,sensor,Unassigned
Taylor S505 - Garage Light Switch (Wireless) IP Address,sensor.taylor_s505_garage_light_switch_wireless_ip_address,sensor,Garage
Taylor S505 - Garage Light Switch (Wireless) Last Active,sensor.taylor_s505_garage_light_switch_wireless_last_active,sensor,Garage
Taylor S505 - Garage Light Switch (Wireless) Signal Strength,sensor.taylor_s505_garage_light_switch_wireless_signal_strength,sensor,Garage
Taylor S505 - Garage Light Switch (Wireless) Download Rate,sensor.taylor_s505_garage_light_switch_wireless_download_rate,sensor,Garage
Taylor S505 - Garage Light Switch (Wireless) Upload Rate,sensor.taylor_s505_garage_light_switch_wireless_upload_rate,sensor,Garage
Taylor Dreo Office Fan (Wireless) IP Address,sensor.taylor_dreo_office_fan_wireless_ip_address,sensor,Office
Taylor Dreo Office Fan (Wireless) Last Active,sensor.taylor_dreo_office_fan_wireless_last_active,sensor,Office
Taylor Dreo Office Fan (Wireless) Signal Strength,sensor.taylor_dreo_office_fan_wireless_signal_strength,sensor,Office
Taylor Dreo Office Fan (Wireless) Download Rate,sensor.taylor_dreo_office_fan_wireless_download_rate,sensor,Office
Taylor Dreo Office Fan (Wireless) Upload Rate,sensor.taylor_dreo_office_fan_wireless_upload_rate,sensor,Office
Taylor Ecobee Thermostat (Wireless) IP Address,sensor.taylor_ecobee_thermostat_wireless_ip_address,sensor,Unassigned
Taylor Ecobee Thermostat (Wireless) Last Active,sensor.taylor_ecobee_thermostat_wireless_last_active,sensor,Unassigned
Taylor Ecobee Thermostat (Wireless) Signal Strength,sensor.taylor_ecobee_thermostat_wireless_signal_strength,sensor,Unassigned
Taylor Ecobee Thermostat (Wireless) Download Rate,sensor.taylor_ecobee_thermostat_wireless_download_rate,sensor,Unassigned
Taylor Ecobee Thermostat (Wireless) Upload Rate,sensor.taylor_ecobee_thermostat_wireless_upload_rate,sensor,Unassigned
Taylor S505 - Owner’s Bathroom Fan (Wireless) IP Address,sensor.taylor_s505_owners_bathroom_fan_wireless_ip_address,sensor,Main Bathroom
Taylor S505 - Owner’s Bathroom Fan (Wireless) Last Active,sensor.taylor_s505_owners_bathroom_fan_wireless_last_active,sensor,Main Bathroom
Taylor S505 - Owner’s Bathroom Fan (Wireless) Signal Strength,sensor.taylor_s505_owners_bathroom_fan_wireless_signal_strength,sensor,Main Bathroom
Taylor S505 - Owner’s Bathroom Fan (Wireless) Download Rate,sensor.taylor_s505_owners_bathroom_fan_wireless_download_rate,sensor,Main Bathroom
Taylor S505 - Owner’s Bathroom Fan (Wireless) Upload Rate,sensor.taylor_s505_owners_bathroom_fan_wireless_upload_rate,sensor,Main Bathroom
Taylor Anker (Wireless) IP Address,sensor.taylor_anker_wireless_ip_address,sensor,Unassigned
Taylor Anker (Wireless) Last Active,sensor.taylor_anker_wireless_last_active,sensor,Unassigned
Taylor Anker (Wireless) Signal Strength,sensor.taylor_anker_wireless_signal_strength,sensor,Unassigned
Taylor Anker (Wireless) Download Rate,sensor.taylor_anker_wireless_download_rate,sensor,Unassigned
Taylor Anker (Wireless) Upload Rate,sensor.taylor_anker_wireless_upload_rate,sensor,Unassigned
Taylor 38:7c:76:ae:33:be (Wired) IP Address,sensor.taylor_38_7c_76_ae_33_be_wired_ip_address,sensor,Unassigned
Taylor 38:7c:76:ae:33:be (Wired) Last Active,sensor.taylor_38_7c_76_ae_33_be_wired_last_active,sensor,Unassigned
Taylor 38:7c:76:ae:33:be (Wired) Download Rate,sensor.taylor_38_7c_76_ae_33_be_wired_download_rate,sensor,Unassigned
Taylor 38:7c:76:ae:33:be (Wired) Upload Rate,sensor.taylor_38_7c_76_ae_33_be_wired_upload_rate,sensor,Unassigned
Taylor GE_Light_D9E1 (Wireless) IP Address,sensor.taylor_ge_light_d9e1_wireless_ip_address,sensor,Unassigned
Taylor GE_Light_D9E1 (Wireless) Last Active,sensor.taylor_ge_light_d9e1_wireless_last_active,sensor,Unassigned
Taylor GE_Light_D9E1 (Wireless) Signal Strength,sensor.taylor_ge_light_d9e1_wireless_signal_strength,sensor,Unassigned
Taylor GE_Light_D9E1 (Wireless) Download Rate,sensor.taylor_ge_light_d9e1_wireless_download_rate,sensor,Unassigned
Taylor GE_Light_D9E1 (Wireless) Upload Rate,sensor.taylor_ge_light_d9e1_wireless_upload_rate,sensor,Unassigned
Taylor Ring - Office (Wireless) IP Address,sensor.taylor_ring_office_wireless_ip_address,sensor,Office
Taylor Ring - Office (Wireless) Last Active,sensor.taylor_ring_office_wireless_last_active,sensor,Office
Taylor Ring - Office (Wireless) Signal Strength,sensor.taylor_ring_office_wireless_signal_strength,sensor,Office
