Device Name,Entity ID,Domain,Area
Taylor GE_Light_D9E1 (Wireless) Allow Internet Backup,switch.taylor_ge_light_d9e1_wireless_allow_internet_backup,switch,Unassigned
Taylor Ring - Office (Wireless) Paused,switch.taylor_ring_office_wireless_paused,switch,Office
Taylor Ring - Office (Wireless) Allow Internet Backup,switch.taylor_ring_office_wireless_allow_internet_backup,switch,Office
Taylor Homey Pro (Wireless) Paused,switch.taylor_homey_pro_wireless_paused,switch,Unassigned
Taylor Homey Pro (Wireless) Allow Internet Backup,switch.taylor_homey_pro_wireless_allow_internet_backup,switch,Unassigned
Taylor Ring-AC9fC343E974 (Wireless) Paused,switch.taylor_ring_ac9fc343e974_wireless_paused,switch,Unassigned
Taylor Ring-AC9fC343E974 (Wireless) Allow Internet Backup,switch.taylor_ring_ac9fc343e974_wireless_allow_internet_backup,switch,Unassigned
Taylor S505D - Deck Light 2 (Wireless) Paused,switch.taylor_s505d_deck_light_2_wireless_paused,switch,Deck
Taylor S505D - Deck Light 2 (Wireless) Allow Internet Backup,switch.taylor_s505d_deck_light_2_wireless_allow_internet_backup,switch,Deck
Taylor Plug - On Air Sign (Wireless) Paused,switch.taylor_plug_on_air_sign_wireless_paused,switch,Unassigned
Taylor Plug - On Air Sign (Wireless) Allow Internet Backup,switch.taylor_plug_on_air_sign_wireless_allow_internet_backup,switch,Unassigned
Taylor Nikki iPhone (Wireless) Paused,switch.taylor_nikki_iphone_wireless_paused,switch,Unassigned
Taylor Nikki iPhone (Wireless) Allow Internet Backup,switch.taylor_nikki_iphone_wireless_allow_internet_backup,switch,Unassigned
Taylor HomePod - Owner’s Bedroom (Wireless) Paused,switch.taylor_homepod_owners_bedroom_wireless_paused,switch,Owner's Bedroom
Taylor HomePod - Owner’s Bedroom (Wireless) Allow Internet Backup,switch.taylor_homepod_owners_bedroom_wireless_allow_internet_backup,switch,Owner's Bedroom
Taylor S505 - Basement Bathroom Fan (Wireless) Paused,switch.taylor_s505_basement_bathroom_fan_wireless_paused,switch,Main Bathroom
Taylor S505 - Basement Bathroom Fan (Wireless) Allow Internet Backup,switch.taylor_s505_basement_bathroom_fan_wireless_allow_internet_backup,switch,Main Bathroom
Taylor KS230 - Kitchen Dining Light (Wireless) Paused,switch.taylor_ks230_kitchen_dining_light_wireless_paused,switch,Kitchen
Taylor KS230 - Kitchen Dining Light (Wireless) Allow Internet Backup,switch.taylor_ks230_kitchen_dining_light_wireless_allow_internet_backup,switch,Kitchen
Taylor HomePod - Main Bathroom (Wireless) Paused,switch.taylor_homepod_main_bathroom_wireless_paused,switch,Main Bathroom
Taylor HomePod - Main Bathroom (Wireless) Allow Internet Backup,switch.taylor_homepod_main_bathroom_wireless_allow_internet_backup,switch,Main Bathroom
Taylor Genevieve’s Bedroom Fan (Wireless) Paused,switch.taylor_genevieves_bedroom_fan_wireless_paused,switch,Owner's Bedroom
Taylor Genevieve’s Bedroom Fan (Wireless) Allow Internet Backup,switch.taylor_genevieves_bedroom_fan_wireless_allow_internet_backup,switch,Owner's Bedroom
Taylor Elgato Key Light (Wireless) Paused,switch.taylor_elgato_key_light_wireless_paused,switch,Unassigned
Taylor Elgato Key Light (Wireless) Allow Internet Backup,switch.taylor_elgato_key_light_wireless_allow_internet_backup,switch,Unassigned
Taylor S505D - Owner’s Bedroom Light (Wireless) Paused,switch.taylor_s505d_owners_bedroom_light_wireless_paused,switch,Owner's Bedroom
Taylor S505D - Owner’s Bedroom Light (Wireless) Allow Internet Backup,switch.taylor_s505d_owners_bedroom_light_wireless_allow_internet_backup,switch,Owner's Bedroom
Taylor S505D - Kitchen Sink Light (Wireless) Paused,switch.taylor_s505d_kitchen_sink_light_wireless_paused,switch,Kitchen
Taylor S505D - Kitchen Sink Light (Wireless) Allow Internet Backup,switch.taylor_s505d_kitchen_sink_light_wireless_allow_internet_backup,switch,Kitchen
Taylor Switch - Genevieve (Wireless) Paused,switch.taylor_switch_genevieve_wireless_paused,switch,Genevieve's Room
Taylor Switch - Genevieve (Wireless) Allow Internet Backup,switch.taylor_switch_genevieve_wireless_allow_internet_backup,switch,Genevieve's Room
Taylor Aqara Smart Hub M3 (Wireless) Paused,switch.taylor_aqara_smart_hub_m3_wireless_paused,switch,Unassigned
Taylor Aqara Smart Hub M3 (Wireless) Allow Internet Backup,switch.taylor_aqara_smart_hub_m3_wireless_allow_internet_backup,switch,Unassigned
Taylor GE_Light_93B5 (Wireless) Paused,switch.taylor_ge_light_93b5_wireless_paused,switch,Unassigned
Taylor GE_Light_93B5 (Wireless) Allow Internet Backup,switch.taylor_ge_light_93b5_wireless_allow_internet_backup,switch,Unassigned
Taylor HA-Server (Wired) Paused,switch.taylor_ha_server_wired_paused,switch,Unassigned
Taylor HA-Server (Wired) Allow Internet Backup,switch.taylor_ha_server_wired_allow_internet_backup,switch,Unassigned
Taylor S505D - Ulrich’s Light Switch (Wireless) Paused,switch.taylor_s505d_ulrichs_light_switch_wireless_paused,switch,Ulrich's Room
Taylor S505D - Ulrich’s Light Switch (Wireless) Allow Internet Backup,switch.taylor_s505d_ulrichs_light_switch_wireless_allow_internet_backup,switch,Ulrich's Room
Taylor GE_Light_E49F (Wireless) Paused,switch.taylor_ge_light_e49f_wireless_paused,switch,Unassigned
Taylor GE_Light_E49F (Wireless) Allow Internet Backup,switch.taylor_ge_light_e49f_wireless_allow_internet_backup,switch,Unassigned
Taylor Printer (Wireless) Paused,switch.taylor_printer_wireless_paused,switch,Unassigned
Taylor Printer (Wireless) Allow Internet Backup,switch.taylor_printer_wireless_allow_internet_backup,switch,Unassigned
Taylor Office TV (Wired) Paused,switch.taylor_office_tv_wired_paused,switch,Office
Taylor Office TV (Wired) Allow Internet Backup,switch.taylor_office_tv_wired_allow_internet_backup,switch,Office
Taylor Roborock Vacuum (Wireless) Paused,switch.taylor_roborock_vacuum_wireless_paused,switch,Unassigned
Taylor Roborock Vacuum (Wireless) Allow Internet Backup,switch.taylor_roborock_vacuum_wireless_allow_internet_backup,switch,Unassigned
Taylor Steves-Mac-Studio-2 (Wired) Paused,switch.taylor_steves_mac_studio_2_wired_paused,switch,Unassigned
Taylor Steves-Mac-Studio-2 (Wired) Allow Internet Backup,switch.taylor_steves_mac_studio_2_wired_allow_internet_backup,switch,Unassigned
Taylor S505D - Owner’s Bathroom Sink (Wireless) Paused,switch.taylor_s505d_owners_bathroom_sink_wireless_paused,switch,Main Bathroom
Taylor S505D - Owner’s Bathroom Sink (Wireless) Allow Internet Backup,switch.taylor_s505d_owners_bathroom_sink_wireless_allow_internet_backup,switch,Main Bathroom
Taylor Ring - Rec Room (Wireless) Paused,switch.taylor_ring_rec_room_wireless_paused,switch,Rec Room
Taylor Ring - Rec Room (Wireless) Allow Internet Backup,switch.taylor_ring_rec_room_wireless_allow_internet_backup,switch,Rec Room
Taylor Ring - Doorbell (Wireless) Paused,switch.taylor_ring_doorbell_wireless_paused,switch,Unassigned
Taylor Ring - Doorbell (Wireless) Allow Internet Backup,switch.taylor_ring_doorbell_wireless_allow_internet_backup,switch,Unassigned
Taylor KS230 - Basement Steps Switch (Wireless) Paused,switch.taylor_ks230_basement_steps_switch_wireless_paused,switch,Basement
Taylor KS230 - Basement Steps Switch (Wireless) Allow Internet Backup,switch.taylor_ks230_basement_steps_switch_wireless_allow_internet_backup,switch,Basement
Taylor S505D - Main Bathroom Light (Wireless) Paused,switch.taylor_s505d_main_bathroom_light_wireless_paused,switch,Main Bathroom
Taylor S505D - Main Bathroom Light (Wireless) Allow Internet Backup,switch.taylor_s505d_main_bathroom_light_wireless_allow_internet_backup,switch,Main Bathroom
Taylor iPad - Genevieve? Paused,switch.taylor_ipad_genevieve_paused_2,switch,Genevieve's Room
Taylor iPad - Genevieve? Allow Internet Backup,switch.taylor_ipad_genevieve_allow_internet_backup_2,switch,Genevieve's Room
Taylor Apple Watch - Steve (Wireless) Paused,switch.taylor_apple_watch_steve_wireless_paused,switch,Unassigned
Taylor Apple Watch - Steve (Wireless) Allow Internet Backup,switch.taylor_apple_watch_steve_wireless_allow_internet_backup,switch,Unassigned
Taylor Eevee’s Laptop (Wireless) Paused,switch.taylor_eevees_laptop_wireless_paused,switch,Unassigned
Taylor Eevee’s Laptop (Wireless) Allow Internet Backup,switch.taylor_eevees_laptop_wireless_allow_internet_backup,switch,Unassigned
Taylor TV - Great Room (Wired) Paused,switch.taylor_74_e6_b8_b7_83_68_wired_paused,switch,Unassigned
Taylor TV - Great Room (Wired) Allow Internet Backup,switch.taylor_74_e6_b8_b7_83_68_wired_allow_internet_backup,switch,Unassigned
Taylor Apple Watch - Nikki (Wireless) Paused,switch.taylor_apple_watch_nikki_wireless_paused,switch,Unassigned
Taylor Apple Watch - Nikki (Wireless) Allow Internet Backup,switch.taylor_apple_watch_nikki_wireless_allow_internet_backup,switch,Unassigned
Taylor RokuTV Basement (Wired) Paused,switch.taylor_rokutv_basement_wired_paused,switch,Basement
Taylor RokuTV Basement (Wired) Allow Internet Backup,switch.taylor_rokutv_basement_wired_allow_internet_backup,switch,Basement
Taylor PS5 (Wireless) Paused,switch.taylor_ps5_wireless_paused,switch,Unassigned
Taylor PS5 (Wireless) Allow Internet Backup,switch.taylor_ps5_wireless_allow_internet_backup,switch,Unassigned
Taylor Switch - Ulrich (Wireless) Paused,switch.taylor_switch_ulrich_wireless_paused,switch,Ulrich's Room
Taylor Switch - Ulrich (Wireless) Allow Internet Backup,switch.taylor_switch_ulrich_wireless_allow_internet_backup,switch,Ulrich's Room
Taylor Mac Studio (Wireless) Paused,switch.taylor_mac_studio_wireless_paused,switch,Unassigned
Taylor Mac Studio (Wireless) Allow Internet Backup,switch.taylor_mac_studio_wireless_allow_internet_backup,switch,Unassigned
Taylor linux (Wireless) Paused,switch.taylor_linux_wireless_paused,switch,Unassigned
Taylor linux (Wireless) Allow Internet Backup,switch.taylor_linux_wireless_allow_internet_backup,switch,Unassigned
Taylor KP125-2 (Wireless) Paused,switch.taylor_kp125_2_wireless_paused,switch,Unassigned
Taylor KP125-2 (Wireless) Allow Internet Backup,switch.taylor_kp125_2_wireless_allow_internet_backup,switch,Unassigned
Taylor 28:73:f6:f6:a5:3d (Wireless) Paused,switch.taylor_28_73_f6_f6_a5_3d_wireless_paused,switch,Unassigned
Taylor 28:73:f6:f6:a5:3d (Wireless) Allow Internet Backup,switch.taylor_28_73_f6_f6_a5_3d_wireless_allow_internet_backup,switch,Unassigned
Taylor SonosZP (Sonos) Paused,switch.taylor_sonos_f0f6c154ce30_wireless_paused,switch,Unassigned
Taylor SonosZP (Sonos) Allow Internet Backup,switch.taylor_sonos_f0f6c154ce30_wireless_allow_internet_backup,switch,Unassigned
Taylor Rec room smart tv (Wireless) Paused,switch.taylor_rec_room_smart_tv_wireless_paused,switch,Rec Room
Taylor Rec room smart tv (Wireless) Allow Internet Backup,switch.taylor_rec_room_smart_tv_wireless_allow_internet_backup,switch,Rec Room
Taylor SonosZP (Sonos) Paused,switch.taylor_sonoszp_sonos_paused,switch,Unassigned
Taylor SonosZP (Sonos) Allow Internet Backup,switch.taylor_sonoszp_sonos_allow_internet_backup,switch,Unassigned
Front Porch Light Auto-update enabled,switch.front_porch_light_auto_update_enabled,switch,Unassigned
Front Porch Light LED,switch.front_porch_light_led,switch,Unassigned
Owner’s Closet,switch.owners_closet,switch,Unassigned
Owner’s Closet Auto-off enabled,switch.owners_closet_auto_off_enabled,switch,Unassigned
Owner’s Closet Auto-update enabled,switch.owners_closet_auto_update_enabled,switch,Unassigned
Owner’s Closet LED,switch.owners_closet_led,switch,Unassigned
Owner’s Bathroom Sink Lights Auto-update enabled,switch.owner_s_bathroom_sink_lights_auto_update_enabled,switch,Main Bathroom
Owner’s Bathroom Sink Lights LED,switch.owner_s_bathroom_sink_lights_led,switch,Main Bathroom
Rec Room Lights LED,switch.rec_room_lights_led,switch,Rec Room
Genevieve’s Closet,switch.genevieves_closet,switch,Genevieve's Room
Genevieve’s Closet Auto-off enabled,switch.genevieves_closet_auto_off_enabled,switch,Genevieve's Room
Genevieve’s Closet Auto-update enabled,switch.genevieves_closet_auto_update_enabled,switch,Genevieve's Room
Genevieve’s Closet LED,switch.genevieves_closet_led,switch,Genevieve's Room
Owner’s Bathroom Fan,switch.owner_s_bathroom_fan,switch,Main Bathroom
Owner’s Bathroom Fan Auto-off enabled,switch.owner_s_bathroom_fan_auto_off_enabled,switch,Main Bathroom
Owner’s Bathroom Fan Auto-update enabled,switch.owner_s_bathroom_fan_auto_update_enabled,switch,Main Bathroom
Owner’s Bathroom Fan LED,switch.owner_s_bathroom_fan_led,switch,Main Bathroom
Roborock Dock Child lock,switch.roborock_dock_child_lock,switch,Unassigned
Roborock Vacuum Do not disturb,switch.roborock_vacuum_do_not_disturb,switch,Unassigned
Ulrich’s Closet,switch.ulrichs_closet,switch,Ulrich's Room
Ulrich’s Closet Auto-off enabled,switch.ulrichs_closet_auto_off_enabled,switch,Ulrich's Room
Ulrich’s Closet Auto-update enabled,switch.ulrichs_closet_auto_update_enabled,switch,Ulrich's Room
Ulrich’s Closet LED,switch.ulrichs_closet_led,switch,Ulrich's Room
Ulrich Light Auto-update enabled,switch.ulrich_light_auto_update_enabled,switch,Ulrich's Room
Ulrich Light LED,switch.ulrich_light_led,switch,Ulrich's Room
Office Light Auto-update enabled,switch.office_light_auto_update_enabled,switch,Office
Office Light LED,switch.office_light_led,switch,Office
Genevieve’s Light Auto-update enabled,switch.genevieves_light_auto_update_enabled,switch,Genevieve's Room
Genevieve’s Light LED,switch.genevieves_light_led,switch,Genevieve's Room
Kitchen Sink Light Auto-update enabled,switch.kitchen_sink_light_auto_update_enabled,switch,Kitchen
Kitchen Sink Light LED,switch.kitchen_sink_light_led,switch,Kitchen
On Air Sign,switch.on_air_sign,switch,Unassigned
On Air Sign Auto-off enabled,switch.on_air_sign_auto_off_enabled,switch,Unassigned
On Air Sign Auto-update enabled,switch.on_air_sign_auto_update_enabled,switch,Unassigned
On Air Sign LED,switch.on_air_sign_led,switch,Unassigned
Sonos Roam Crossfade,switch.sonos_roam_crossfade,switch,Unassigned
Sonos Roam Loudness,switch.sonos_roam_loudness,switch,Unassigned
Basement Bathroom Fan,switch.basement_bathroom_fan,switch,Main Bathroom
Basement Bathroom Fan Auto-off enabled,switch.basement_bathroom_fan_auto_off_enabled,switch,Main Bathroom
Basement Bathroom Fan Auto-update enabled,switch.basement_bathroom_fan_auto_update_enabled,switch,Main Bathroom
Basement Bathroom Fan LED,switch.basement_bathroom_fan_led,switch,Main Bathroom
Garage,switch.garage_light,switch,Garage
Garage Light Auto-off enabled,switch.garage_light_auto_off_enabled,switch,Garage
Garage Light Auto-update enabled,switch.garage_light_auto_update_enabled,switch,Garage
Garage Light LED,switch.garage_light_led,switch,Garage
Basement Bathroom Light Auto-update enabled,switch.basement_bathroom_light_auto_update_enabled,switch,Main Bathroom
Basement Bathroom Light LED,switch.basement_bathroom_light_led,switch,Main Bathroom
Sonos Arc Crossfade,switch.sonos_arc_crossfade,switch,Unassigned
Sonos Arc Loudness,switch.sonos_arc_loudness,switch,Unassigned
Sonos Arc Surround music full volume,switch.sonos_arc_surround_music_full_volume,switch,Unassigned
Sonos Arc Night sound,switch.sonos_arc_night_sound,switch,Unassigned
Sonos Arc Speech enhancement,switch.sonos_arc_speech_enhancement,switch,Unassigned
Sonos Arc Subwoofer enabled,switch.sonos_arc_subwoofer_enabled,switch,Unassigned
Sonos Arc Surround enabled,switch.sonos_arc_surround_enabled,switch,Unassigned
LED,switch.ulrich_s_fan_led,switch,Ulrich's Room
Unknown Device,switch.ulrich_s_fan,switch,Ulrich's Room
Crossfade,switch.sonos_move_crossfade,switch,Unassigned
Loudness,switch.sonos_move_loudness,switch,Unassigned
Taylor OfficeTV (Wireless) Paused,switch.taylor_officetv_wireless_paused,switch,Office
Taylor OfficeTV (Wireless) Allow Internet Backup,switch.taylor_officetv_wireless_allow_internet_backup,switch,Office
Taylor iPhone (Wireless) Paused,switch.taylor_iphone_wireless_paused_2,switch,Unassigned
Taylor iPhone (Wireless) Allow Internet Backup,switch.taylor_iphone_wireless_allow_internet_backup_2,switch,Unassigned
Taylor Nikkis-iPad-Pro (Wireless) Paused,switch.taylor_nikkis_ipad_pro_wireless_paused,switch,Unassigned
Taylor Nikkis-iPad-Pro (Wireless) Allow Internet Backup,switch.taylor_nikkis_ipad_pro_wireless_allow_internet_backup,switch,Unassigned
Taylor Mikes-iPhone (Wireless) Paused,switch.taylor_iphone_wireless_paused_3,switch,Unassigned
Taylor Mikes-iPhone (Wireless) Allow Internet Backup,switch.taylor_iphone_wireless_allow_internet_backup_3,switch,Unassigned
Taylor XBOX (Wireless) Paused,switch.taylor_xbox_wireless_paused,switch,Unassigned
Taylor XBOX (Wireless) Allow Internet Backup,switch.taylor_xbox_wireless_allow_internet_backup,switch,Unassigned
Taylor coredrummodule (Wireless) Paused,switch.taylor_coredrummodule_wireless_paused,switch,Unassigned
Taylor coredrummodule (Wireless) Allow Internet Backup,switch.taylor_coredrummodule_wireless_allow_internet_backup,switch,Unassigned
Taylor iPad (Wireless) Paused,switch.taylor_ipad_wireless_paused,switch,Unassigned
Taylor iPad (Wireless) Allow Internet Backup,switch.taylor_ipad_wireless_allow_internet_backup,switch,Unassigned
